        time	        dist	           H	         Mg2	          Cl	      gammaH	    gammaMg2	     gammaCl	   potential	
         -99	  0.0000e+00	  1.0005e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         -99	  0.0000e+00	  1.0005e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  5.0000e-04	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  6.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  7.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  8.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  9.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  1.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  2.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  3.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  4.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  5.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  0.0000e+00	
           0	  6.0500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.1500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.2500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.3500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.4500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.5500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.6500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.7500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.8500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  6.9500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.0500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.1500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.2500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.3500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.4500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.5500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.6500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.7500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.8500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  7.9500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.0500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.1500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.2500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.3500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.4500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.5500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.6500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.7500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.8500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  8.9500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.0500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.1500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.2500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.3500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.4500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.5500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.6500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.7500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.8500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  9.9500e-02	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0050e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0150e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0250e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0350e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0450e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0550e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0650e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0750e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0850e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.0950e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1050e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1150e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1250e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1350e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1450e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1550e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1650e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1750e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1850e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           0	  1.1950e-01	  1.0004e-04	  1.0000e-96	  1.0000e-96	  9.9966e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	
        3600	  5.0000e-04	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -1.9719e-16	
        3600	  1.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -5.8362e-16	
        3600	  2.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -9.7133e-16	
        3600	  3.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -1.3587e-15	
        3600	  4.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -1.7495e-15	
        3600	  5.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -2.1362e-15	
        3600	  6.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -2.5248e-15	
        3600	  7.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -2.9132e-15	
        3600	  8.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -3.3010e-15	
        3600	  9.5000e-03	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -3.6869e-15	
        3600	  1.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -4.0682e-15	
        3600	  1.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -4.4372e-15	
        3600	  1.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -4.7739e-15	
        3600	  1.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -5.0260e-15	
        3600	  1.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -5.0558e-15	
        3600	  1.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -4.5017e-15	
        3600	  1.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	 -2.4148e-15	
        3600	  1.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  3.6973e-15	
        3600	  1.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.0379e-14	
        3600	  1.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  6.4813e-14	
        3600	  2.0500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.8212e-13	
        3600	  2.1500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  4.9077e-13	
        3600	  2.2500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.3018e-12	
        3600	  2.3500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  3.4320e-12	
        3600	  2.4500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  9.0247e-12	
        3600	  2.5500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.3703e-11	
        3600	  2.6500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  6.2188e-11	
        3600	  2.7500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.6285e-10	
        3600	  2.8500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  4.2435e-10	
        3600	  2.9500e-02	  1.0000e-01	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.0904e-09	
        3600	  3.0500e-02	  9.9993e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.6775e-09	
        3600	  3.1500e-02	  9.9985e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  5.3954e-09	
        3600	  3.2500e-02	  9.9972e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  9.6122e-09	
        3600	  3.3500e-02	  9.9952e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.5939e-08	
        3600	  3.4500e-02	  9.9923e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.5319e-08	
        3600	  3.5500e-02	  9.9881e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  3.9105e-08	
        3600	  3.6500e-02	  9.9819e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  5.9173e-08	
        3600	  3.7500e-02	  9.9729e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  8.8094e-08	
        3600	  3.8500e-02	  9.9601e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.2933e-07	
        3600	  3.9500e-02	  9.9420e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.8744e-07	
        3600	  4.0500e-02	  9.9168e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.6838e-07	
        3600	  4.1500e-02	  9.8820e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  3.7968e-07	
        3600	  4.2500e-02	  9.8347e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  5.3068e-07	
        3600	  4.3500e-02	  9.7713e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  7.3239e-07	
        3600	  4.4500e-02	  9.6873e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  9.9666e-07	
        3600	  4.5500e-02	  9.5776e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.3330e-06	
        3600	  4.6500e-02	  9.4365e-02	  1.0000e+02	  2.0010e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  1.7385e-06	
        3600	  4.7500e-02	  9.2576e-02	  1.0000e+02	  2.0009e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.1681e-06	
        3600	  4.8500e-02	  9.0342e-02	  9.9997e+01	  2.0008e+02	  7.8357e-01	  3.1796e-01	  6.8763e-01	  2.4513e-06	
        3600	  4.9500e-02	  8.7598e-02	  9.9986e+01	  2.0006e+02	  7.8357e-01	  3.1797e-01	  6.8764e-01	  2.0710e-06	
        3600	  5.0500e-02	  8.4281e-02	  9.9956e+01	  2.0000e+02	  7.8359e-01	  3.1799e-01	  6.8766e-01	 -3.8647e-07	
        3600	  5.1500e-02	  8.0340e-02	  9.9874e+01	  1.9983e+02	  7.8362e-01	  3.1804e-01	  6.8773e-01	 -8.4955e-06	
        3600	  5.2500e-02	  7.5759e-02	  9.9660e+01	  1.9939e+02	  7.8370e-01	  3.1817e-01	  6.8788e-01	 -3.0641e-05	
        3600	  5.3500e-02	  7.0556e-02	  9.9141e+01	  1.9835e+02	  7.8389e-01	  3.1847e-01	  6.8826e-01	 -8.4906e-05	
        3600	  5.4500e-02	  6.4822e-02	  9.7977e+01	  1.9602e+02	  7.8432e-01	  3.1918e-01	  6.8912e-01	 -2.0686e-04	
        3600	  5.5500e-02	  5.8739e-02	  9.5572e+01	  1.9120e+02	  7.8523e-01	  3.2068e-01	  6.9092e-01	 -4.5952e-04	
        3600	  5.6500e-02	  5.2583e-02	  9.1060e+01	  1.8217e+02	  7.8702e-01	  3.2371e-01	  6.9444e-01	 -9.4248e-04	
        3600	  5.7500e-02	  4.6685e-02	  8.3484e+01	  1.6701e+02	  7.9026e-01	  3.2944e-01	  7.0080e-01	 -1.7947e-03	
        3600	  5.8500e-02	  4.1364e-02	  7.2286e+01	  1.4461e+02	  7.9573e-01	  3.3975e-01	  7.1140e-01	 -3.1854e-03	
        3600	  5.9500e-02	  3.6858e-02	  5.7957e+01	  1.1595e+02	  8.0430e-01	  3.5739e-01	  7.2774e-01	 -5.2910e-03	
