        time	        dist	           H	         Mg2	          Cl	      gammaH	    gammaMg2	     gammaCl	   potential	     current	
       10800	  3.3500e-02	  9.7605e-02	  1.0004e+00	  2.0985e+00	  9.4584e-01	  7.9117e-01	  9.4112e-01	  6.4976e-05	  0.0000e+00	
       10800	  3.4500e-02	  9.7094e-02	  1.0005e+00	  2.0981e+00	  9.4584e-01	  7.9118e-01	  9.4113e-01	  7.8816e-05	  0.0000e+00	
       10800	  3.5500e-02	  9.6493e-02	  1.0006e+00	  2.0978e+00	  9.4584e-01	  7.9119e-01	  9.4113e-01	  9.5105e-05	  0.0000e+00	
       10800	  3.6500e-02	  9.5790e-02	  1.0008e+00	  2.0973e+00	  9.4584e-01	  7.9120e-01	  9.4113e-01	  1.1416e-04	  0.0000e+00	
       10800	  3.7500e-02	  9.4973e-02	  1.0009e+00	  2.0968e+00	  9.4585e-01	  7.9121e-01	  9.4113e-01	  1.3630e-04	  0.0000e+00	
       10800	  3.8500e-02	  9.4030e-02	  1.0011e+00	  2.0962e+00	  9.4585e-01	  7.9122e-01	  9.4114e-01	  1.6188e-04	  0.0000e+00	
       10800	  3.9500e-02	  9.2948e-02	  1.0013e+00	  2.0955e+00	  9.4585e-01	  7.9123e-01	  9.4114e-01	  1.9122e-04	  0.0000e+00	
       10800	  4.0500e-02	  9.1715e-02	  1.0015e+00	  2.0946e+00	  9.4586e-01	  7.9125e-01	  9.4115e-01	  2.2464e-04	  0.0000e+00	
       10800	  4.1500e-02	  9.0319e-02	  1.0017e+00	  2.0937e+00	  9.4586e-01	  7.9127e-01	  9.4115e-01	  2.6239e-04	  0.0000e+00	
       10800	  4.2500e-02	  8.8748e-02	  1.0019e+00	  2.0926e+00	  9.4587e-01	  7.9129e-01	  9.4116e-01	  3.0463e-04	  0.0000e+00	
       10800	  4.3500e-02	  8.6995e-02	  1.0021e+00	  2.0912e+00	  9.4588e-01	  7.9132e-01	  9.4117e-01	  3.5135e-04	  0.0000e+00	
       10800	  4.4500e-02	  8.5051e-02	  1.0022e+00	  2.0894e+00	  9.4589e-01	  7.9137e-01	  9.4119e-01	  4.0219e-04	  0.0000e+00	
       10800	  4.5500e-02	  8.2914e-02	  1.0021e+00	  2.0871e+00	  9.4591e-01	  7.9144e-01	  9.4121e-01	  4.5630e-04	  0.0000e+00	
       10800	  4.6500e-02	  8.0584e-02	  1.0016e+00	  2.0837e+00	  9.4594e-01	  7.9154e-01	  9.4124e-01	  5.1195e-04	  0.0000e+00	
       10800	  4.7500e-02	  7.8067e-02	  1.0003e+00	  2.0787e+00	  9.4598e-01	  7.9171e-01	  9.4130e-01	  5.6618e-04	  0.0000e+00	
       10800	  4.8500e-02	  7.5379e-02	  9.9788e-01	  2.0711e+00	  9.4606e-01	  7.9198e-01	  9.4138e-01	  6.1414e-04	  0.0000e+00	
       10800	  4.9500e-02	  7.2544e-02	  9.9342e-01	  2.0594e+00	  9.4617e-01	  7.9242e-01	  9.4152e-01	  6.4852e-04	  0.0000e+00	
       10800	  5.0500e-02	  6.9597e-02	  9.8591e-01	  2.0414e+00	  9.4636e-01	  7.9312e-01	  9.4175e-01	  6.5885e-04	  0.0000e+00	
       10800	  5.1500e-02	  6.6584e-02	  9.7392e-01	  2.0144e+00	  9.4665e-01	  7.9419e-01	  9.4209e-01	  6.3090e-04	  0.0000e+00	
       10800	  5.2500e-02	  6.3562e-02	  9.5574e-01	  1.9750e+00	  9.4709e-01	  7.9580e-01	  9.4260e-01	  5.4646e-04	  0.0000e+00	
       10800	  5.3500e-02	  6.0592e-02	  9.2947e-01	  1.9195e+00	  9.4771e-01	  7.9811e-01	  9.4333e-01	  3.8343e-04	  0.0000e+00	
       10800	  5.4500e-02	  5.7742e-02	  8.9327e-01	  1.8443e+00	  9.4858e-01	  8.0135e-01	  9.4435e-01	  1.1643e-04	  0.0000e+00	
       10800	  5.5500e-02	  5.5077e-02	  8.4572e-01	  1.7465e+00	  9.4976e-01	  8.0570e-01	  9.4572e-01	 -2.8209e-04	  0.0000e+00	
       10800	  5.6500e-02	  5.2657e-02	  7.8616e-01	  1.6250e+00	  9.5128e-01	  8.1137e-01	  9.4750e-01	 -8.4045e-04	  0.0000e+00	
       10800	  5.7500e-02	  5.0537e-02	  7.1511e-01	  1.4808e+00	  9.5319e-01	  8.1851e-01	  9.4971e-01	 -1.5860e-03	  0.0000e+00	
       10800	  5.8500e-02	  4.8762e-02	  6.3440e-01	  1.3176e+00	  9.5550e-01	  8.2719e-01	  9.5237e-01	 -2.5435e-03	  0.0000e+00	
       10800	  5.9500e-02	  4.7369e-02	  5.4712e-01	  1.1416e+00	  9.5822e-01	  8.3741e-01	  9.5546e-01	 -3.7332e-03	  0.0000e+00	
       10800	  6.0500e-02	  4.6393e-02	  4.5733e-01	  9.6101e-01	  9.6130e-01	  8.4906e-01	  9.5894e-01	 -5.1688e-03	  0.0000e+00	
       10800	  6.1500e-02	  4.5853e-02	  3.6938e-01	  7.8458e-01	  9.6468e-01	  8.6193e-01	  9.6273e-01	 -6.8549e-03	  0.0000e+00	
       10800	  6.2500e-02	  4.5768e-02	  2.8740e-01	  6.2054e-01	  9.6829e-01	  8.7572e-01	  9.6673e-01	 -8.7844e-03	  0.0000e+00	
       10800	  6.3500e-02	  4.6140e-02	  2.1462e-01	  4.7535e-01	  9.7201e-01	  8.9002e-01	  9.7080e-01	 -1.0932e-02	  0.0000e+00	
       10800	  6.4500e-02	  4.6945e-02	  1.5305e-01	  3.5301e-01	  9.7573e-01	  9.0441e-01	  9.7483e-01	 -1.3246e-02	  0.0000e+00	
       10800	  6.5500e-02	  4.8093e-02	  1.0340e-01	  2.5486e-01	  9.7934e-01	  9.1842e-01	  9.7869e-01	 -1.5629e-02	  0.0000e+00	
       10800	  6.6500e-02	  4.9339e-02	  6.5308e-02	  1.7992e-01	  9.8272e-01	  9.3162e-01	  9.8227e-01	 -1.7911e-02	  0.0000e+00	
       10800	  6.7500e-02	  5.0059e-02	  3.7746e-02	  1.2552e-01	  9.8576e-01	  9.4355e-01	  9.8546e-01	 -1.9815e-02	  0.0000e+00	
       10800	  6.8500e-02	  4.9098e-02	  1.9402e-02	  8.7870e-02	  9.8836e-01	  9.5379e-01	  9.8816e-01	 -2.0952e-02	  0.0000e+00	
       10800	  6.9500e-02	  4.5374e-02	  8.6527e-03	  6.2648e-02	  9.9045e-01	  9.6202e-01	  9.9031e-01	 -2.0945e-02	  0.0000e+00	
       10800	  7.0500e-02	  3.9109e-02	  3.3300e-03	  4.5738e-02	  9.9204e-01	  9.6831e-01	  9.9194e-01	 -1.9622e-02	  0.0000e+00	
       10800	  7.1500e-02	  3.1783e-02	  1.1236e-03	  3.3998e-02	  9.9324e-01	  9.7307e-01	  9.9317e-01	 -1.7093e-02	  0.0000e+00	
       10800	  7.2500e-02	  2.4814e-02	  3.4085e-04	  2.5464e-02	  9.9419e-01	  9.7683e-01	  9.9414e-01	 -1.3623e-02	  0.0000e+00	
       10800	  7.3500e-02	  1.8883e-02	  9.5031e-05	  1.9041e-02	  9.9498e-01	  9.7999e-01	  9.9494e-01	 -9.4777e-03	  0.0000e+00	
       10800	  7.4500e-02	  1.4113e-02	  2.4722e-05	  1.4130e-02	  9.9567e-01	  9.8274e-01	  9.9565e-01	 -4.8467e-03	  0.0000e+00	
       10800	  7.5500e-02	  1.0390e-02	  6.0571e-06	  1.0370e-02	  9.9629e-01	  9.8519e-01	  9.9627e-01	  1.5318e-04	  0.0000e+00	
       10800	  7.6500e-02	  7.5437e-03	  1.4057e-06	  7.5141e-03	  9.9683e-01	  9.8736e-01	  9.9682e-01	  5.4580e-03	  0.0000e+00	
       10800	  7.7500e-02	  5.4034e-03	  3.1024e-07	  5.3712e-03	  9.9732e-01	  9.8929e-01	  9.9731e-01	  1.1034e-02	  0.0000e+00	
       10800	  7.8500e-02	  3.8196e-03	  6.5308e-08	  3.7864e-03	  9.9774e-01	  9.9099e-01	  9.9774e-01	  1.6863e-02	  0.0000e+00	
       10800	  7.9500e-02	  2.6659e-03	  1.3151e-08	  2.6318e-03	  9.9812e-01	  9.9247e-01	  9.9811e-01	  2.2931e-02	  0.0000e+00	
       10800	  8.0500e-02	  1.8386e-03	  2.5404e-09	  1.8033e-03	  9.9844e-01	  9.9375e-01	  9.9843e-01	  2.9227e-02	  0.0000e+00	
       10800	  8.1500e-02	  1.2547e-03	  4.7243e-10	  1.2177e-03	  9.9871e-01	  9.9484e-01	  9.9871e-01	  3.5731e-02	  0.0000e+00	
       10800	  8.2500e-02	  8.4929e-04	  8.4992e-11	  8.0966e-04	  9.9894e-01	  9.9576e-01	  9.9894e-01	  4.2409e-02	  0.0000e+00	
       10800	  8.3500e-02	  5.7268e-04	  1.4904e-11	  5.2914e-04	  9.9913e-01	  9.9653e-01	  9.9913e-01	  4.9202e-02	  0.0000e+00	
       10800	  8.4500e-02	  3.8782e-04	  2.5799e-12	  3.3858e-04	  9.9929e-01	  9.9717e-01	  9.9929e-01	  5.5992e-02	  0.0000e+00	
       10800	  8.5500e-02	  2.6768e-04	  4.4977e-13	  2.1051e-04	  9.9942e-01	  9.9767e-01	  9.9942e-01	  6.2570e-02	  0.0000e+00	
       10800	  8.6500e-02	  1.9271e-04	  8.1152e-14	  1.2560e-04	  9.9951e-01	  9.9804e-01	  9.9951e-01	  6.8599e-02	  0.0000e+00	
       10800	  8.7500e-02	  1.4855e-04	  1.5533e-14	  7.0868e-05	  9.9958e-01	  9.9831e-01	  9.9958e-01	  7.3669e-02	  0.0000e+00	
       10800	  8.8500e-02	  1.2422e-04	  3.1775e-15	  3.7514e-05	  9.9962e-01	  9.9847e-01	  9.9962e-01	  7.7477e-02	  0.0000e+00	
       10800	  8.9500e-02	  1.1164e-04	  6.8509e-16	  1.8717e-05	  9.9964e-01	  9.9856e-01	  9.9964e-01	  8.0015e-02	  0.0000e+00	
       10800	  9.0500e-02	  1.0545e-04	  1.5212e-16	  8.9192e-06	  9.9965e-01	  9.9861e-01	  9.9965e-01	  8.1537e-02	  0.0000e+00	
       10800	  9.1500e-02	  1.0250e-04	  3.4080e-17	  4.1129e-06	  9.9966e-01	  9.9863e-01	  9.9966e-01	  8.2378e-02	  0.0000e+00	
       10800	  9.2500e-02	  1.0114e-04	  7.6003e-18	  1.8518e-06	  9.9966e-01	  9.9864e-01	  9.9966e-01	  8.2817e-02	  0.0000e+00	
       10800	  9.3500e-02	  1.0052e-04	  1.6746e-18	  8.1811e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.3036e-02	  0.0000e+00	
       10800	  9.4500e-02	  1.0025e-04	  3.6306e-19	  3.5561e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.3141e-02	  0.0000e+00	
       10800	  9.5500e-02	  1.0013e-04	  7.7224e-20	  1.5229e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.3191e-02	  0.0000e+00	
       10800	  9.6500e-02	  1.0008e-04	  1.5978e-20	  6.4312e-08	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.3215e-02	  0.0000e+00	
       10800	  9.7500e-02	  1.0005e-04	  3.0690e-21	  2.6794e-08	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.3225e-02	  0.0000e+00	
       10800	  9.8500e-02	  1.0004e-04	  3.9858e-22	  1.1018e-08	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.3230e-02	  0.0000e+00	
       10800	  9.9500e-02	  1.0004e-04	  1.0000e-96	  4.4732e-09	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3232e-02	  0.0000e+00	
       10800	  1.0050e-01	  1.0004e-04	  1.0000e-96	  1.7936e-09	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3233e-02	  0.0000e+00	
       10800	  1.0150e-01	  1.0004e-04	  1.0000e-96	  7.1053e-10	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3233e-02	  0.0000e+00	
       10800	  1.0250e-01	  1.0004e-04	  1.0000e-96	  2.7815e-10	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3233e-02	  0.0000e+00	
       10800	  1.0350e-01	  1.0004e-04	  1.0000e-96	  1.0763e-10	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.0450e-01	  1.0004e-04	  1.0000e-96	  4.1181e-11	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.0550e-01	  1.0004e-04	  1.0000e-96	  1.5583e-11	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.0650e-01	  1.0004e-04	  1.0000e-96	  5.8331e-12	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.0750e-01	  1.0004e-04	  1.0000e-96	  2.1605e-12	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.0850e-01	  1.0004e-04	  1.0000e-96	  7.9201e-13	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.0950e-01	  1.0004e-04	  1.0000e-96	  2.8741e-13	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1050e-01	  1.0004e-04	  1.0000e-96	  1.0327e-13	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1150e-01	  1.0004e-04	  1.0000e-96	  3.6749e-14	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1250e-01	  1.0004e-04	  1.0000e-96	  1.2954e-14	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1350e-01	  1.0004e-04	  1.0000e-96	  4.5238e-15	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1450e-01	  1.0004e-04	  1.0000e-96	  1.5657e-15	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1550e-01	  1.0004e-04	  1.0000e-96	  5.3711e-16	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1650e-01	  1.0004e-04	  1.0000e-96	  1.8269e-16	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1750e-01	  1.0004e-04	  1.0000e-96	  6.1615e-17	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1850e-01	  1.0004e-04	  1.0000e-96	  2.0001e-17	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       10800	  1.1950e-01	  1.0004e-04	  1.0000e-96	  4.6247e-18	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.3234e-02	  0.0000e+00	
       14400	  5.0000e-04	  9.9999e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  2.2579e-08	  0.0000e+00	
       14400	  1.5000e-03	  9.9998e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  6.9320e-08	  0.0000e+00	
       14400	  2.5000e-03	  9.9996e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  1.2089e-07	  0.0000e+00	
       14400	  3.5000e-03	  9.9993e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  1.8078e-07	  0.0000e+00	
       14400	  4.5000e-03	  9.9991e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  2.5292e-07	  0.0000e+00	
       14400	  5.5000e-03	  9.9988e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  3.4187e-07	  0.0000e+00	
       14400	  6.5000e-03	  9.9984e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  4.5300e-07	  0.0000e+00	
       14400	  7.5000e-03	  9.9978e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  5.9280e-07	  0.0000e+00	
       14400	  8.5000e-03	  9.9972e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  7.6906e-07	  0.0000e+00	
       14400	  9.5000e-03	  9.9964e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  9.9124e-07	  0.0000e+00	
       14400	  1.0500e-02	  9.9953e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  1.2708e-06	  0.0000e+00	
       14400	  1.1500e-02	  9.9941e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  1.6216e-06	  0.0000e+00	
       14400	  1.2500e-02	  9.9924e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4112e-01	  2.0602e-06	  0.0000e+00	
       14400	  1.3500e-02	  9.9904e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9114e-01	  9.4112e-01	  2.6068e-06	  0.0000e+00	
       14400	  1.4500e-02	  9.9879e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9114e-01	  9.4112e-01	  3.2851e-06	  0.0000e+00	
       14400	  1.5500e-02	  9.9848e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  4.1236e-06	  0.0000e+00	
       14400	  1.6500e-02	  9.9810e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  5.1558e-06	  0.0000e+00	
       14400	  1.7500e-02	  9.9764e-02	  1.0000e+00	  2.0998e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  6.4213e-06	  0.0000e+00	
       14400	  1.8500e-02	  9.9707e-02	  1.0001e+00	  2.0998e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  7.9662e-06	  0.0000e+00	
       14400	  1.9500e-02	  9.9637e-02	  1.0001e+00	  2.0998e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  9.8441e-06	  0.0000e+00	
       14400	  2.0500e-02	  9.9554e-02	  1.0001e+00	  2.0997e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.2117e-05	  0.0000e+00	
       14400	  2.1500e-02	  9.9452e-02	  1.0001e+00	  2.0996e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.4856e-05	  0.0000e+00	
       14400	  2.2500e-02	  9.9331e-02	  1.0001e+00	  2.0996e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.8143e-05	  0.0000e+00	
       14400	  2.3500e-02	  9.9186e-02	  1.0001e+00	  2.0995e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  2.2069e-05	  0.0000e+00	
       14400	  2.4500e-02	  9.9013e-02	  1.0002e+00	  2.0994e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  2.6739e-05	  0.0000e+00	
       14400	  2.5500e-02	  9.8809e-02	  1.0002e+00	  2.0992e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  3.2268e-05	  0.0000e+00	
       14400	  2.6500e-02	  9.8568e-02	  1.0003e+00	  2.0991e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  3.8787e-05	  0.0000e+00	
       14400	  2.7500e-02	  9.8285e-02	  1.0003e+00	  2.0989e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  4.6436e-05	  0.0000e+00	
       14400	  2.8500e-02	  9.7955e-02	  1.0004e+00	  2.0987e+00	  9.4584e-01	  7.9117e-01	  9.4112e-01	  5.5372e-05	  0.0000e+00	
       14400	  2.9500e-02	  9.7571e-02	  1.0004e+00	  2.0984e+00	  9.4584e-01	  7.9117e-01	  9.4112e-01	  6.5763e-05	  0.0000e+00	
       14400	  3.0500e-02	  9.7126e-02	  1.0005e+00	  2.0982e+00	  9.4584e-01	  7.9118e-01	  9.4113e-01	  7.7792e-05	  0.0000e+00	
       14400	  3.1500e-02	  9.6614e-02	  1.0006e+00	  2.0978e+00	  9.4584e-01	  7.9119e-01	  9.4113e-01	  9.1652e-05	  0.0000e+00	
       14400	  3.2500e-02	  9.6027e-02	  1.0007e+00	  2.0975e+00	  9.4584e-01	  7.9119e-01	  9.4113e-01	  1.0755e-04	  0.0000e+00	
       14400	  3.3500e-02	  9.5357e-02	  1.0008e+00	  2.0970e+00	  9.4584e-01	  7.9120e-01	  9.4113e-01	  1.2569e-04	  0.0000e+00	
       14400	  3.4500e-02	  9.4597e-02	  1.0010e+00	  2.0965e+00	  9.4585e-01	  7.9121e-01	  9.4114e-01	  1.4631e-04	  0.0000e+00	
       14400	  3.5500e-02	  9.3737e-02	  1.0011e+00	  2.0960e+00	  9.4585e-01	  7.9122e-01	  9.4114e-01	  1.6961e-04	  0.0000e+00	
       14400	  3.6500e-02	  9.2771e-02	  1.0013e+00	  2.0953e+00	  9.4585e-01	  7.9123e-01	  9.4114e-01	  1.9581e-04	  0.0000e+00	
       14400	  3.7500e-02	  9.1689e-02	  1.0015e+00	  2.0946e+00	  9.4586e-01	  7.9125e-01	  9.4115e-01	  2.2511e-04	  0.0000e+00	
       14400	  3.8500e-02	  9.0486e-02	  1.0017e+00	  2.0938e+00	  9.4586e-01	  7.9126e-01	  9.4115e-01	  2.5769e-04	  0.0000e+00	
       14400	  3.9500e-02	  8.9152e-02	  1.0019e+00	  2.0929e+00	  9.4587e-01	  7.9128e-01	  9.4116e-01	  2.9365e-04	  0.0000e+00	
       14400	  4.0500e-02	  8.7684e-02	  1.0021e+00	  2.0918e+00	  9.4587e-01	  7.9131e-01	  9.4117e-01	  3.3302e-04	  0.0000e+00	
       14400	  4.1500e-02	  8.6074e-02	  1.0022e+00	  2.0905e+00	  9.4588e-01	  7.9134e-01	  9.4118e-01	  3.7566e-04	  0.0000e+00	
       14400	  4.2500e-02	  8.4321e-02	  1.0022e+00	  2.0888e+00	  9.4589e-01	  7.9139e-01	  9.4119e-01	  4.2121e-04	  0.0000e+00	
       14400	  4.3500e-02	  8.2423e-02	  1.0021e+00	  2.0866e+00	  9.4591e-01	  7.9145e-01	  9.4121e-01	  4.6892e-04	  0.0000e+00	
       14400	  4.4500e-02	  8.0382e-02	  1.0016e+00	  2.0836e+00	  9.4594e-01	  7.9154e-01	  9.4124e-01	  5.1748e-04	  0.0000e+00	
       14400	  4.5500e-02	  7.8203e-02	  1.0005e+00	  2.0793e+00	  9.4598e-01	  7.9169e-01	  9.4129e-01	  5.6482e-04	  0.0000e+00	
       14400	  4.6500e-02	  7.5896e-02	  9.9860e-01	  2.0731e+00	  9.4604e-01	  7.9191e-01	  9.4136e-01	  6.0776e-04	  0.0000e+00	
       14400	  4.7500e-02	  7.3477e-02	  9.9528e-01	  2.0640e+00	  9.4613e-01	  7.9225e-01	  9.4147e-01	  6.4173e-04	  0.0000e+00	
       14400	  4.8500e-02	  7.0966e-02	  9.8994e-01	  2.0508e+00	  9.4626e-01	  7.9275e-01	  9.4163e-01	  6.6043e-04	  0.0000e+00	
       14400	  4.9500e-02	  6.8392e-02	  9.8173e-01	  2.0319e+00	  9.4647e-01	  7.9350e-01	  9.4187e-01	  6.5553e-04	  0.0000e+00	
       14400	  5.0500e-02	  6.5786e-02	  9.6964e-01	  2.0051e+00	  9.4676e-01	  7.9457e-01	  9.4221e-01	  6.1647e-04	  0.0000e+00	
       14400	  5.1500e-02	  6.3189e-02	  9.5248e-01	  1.9681e+00	  9.4716e-01	  7.9608e-01	  9.4269e-01	  5.3047e-04	  0.0000e+00	
       14400	  5.2500e-02	  6.0639e-02	  9.2902e-01	  1.9187e+00	  9.4772e-01	  7.9815e-01	  9.4334e-01	  3.8266e-04	  0.0000e+00	
       14400	  5.3500e-02	  5.8181e-02	  8.9809e-01	  1.8544e+00	  9.4847e-01	  8.0091e-01	  9.4422e-01	  1.5646e-04	  0.0000e+00	
       14400	  5.4500e-02	  5.5855e-02	  8.5875e-01	  1.7734e+00	  9.4943e-01	  8.0449e-01	  9.4534e-01	 -1.6587e-04	  0.0000e+00	
       14400	  5.5500e-02	  5.3701e-02	  8.1050e-01	  1.6747e+00	  9.5065e-01	  8.0902e-01	  9.4676e-01	 -6.0251e-04	  0.0000e+00	
       14400	  5.6500e-02	  5.1754e-02	  7.5342e-01	  1.5586e+00	  9.5214e-01	  8.1460e-01	  9.4850e-01	 -1.1713e-03	  0.0000e+00	
       14400	  5.7500e-02	  5.0047e-02	  6.8832e-01	  1.4267e+00	  9.5393e-01	  8.2131e-01	  9.5057e-01	 -1.8891e-03	  0.0000e+00	
       14400	  5.8500e-02	  4.8605e-02	  6.1674e-01	  1.2821e+00	  9.5603e-01	  8.2917e-01	  9.5297e-01	 -2.7706e-03	  0.0000e+00	
       14400	  5.9500e-02	  4.7452e-02	  5.4086e-01	  1.1292e+00	  9.5842e-01	  8.3817e-01	  9.5569e-01	 -3.8278e-03	  0.0000e+00	
       14400	  6.0500e-02	  4.6608e-02	  4.6334e-01	  9.7326e-01	  9.6108e-01	  8.4823e-01	  9.5870e-01	 -5.0692e-03	  0.0000e+00	
       14400	  6.1500e-02	  4.6086e-02	  3.8699e-01	  8.2003e-01	  9.6397e-01	  8.5921e-01	  9.6194e-01	 -6.4979e-03	  0.0000e+00	
       14400	  6.2500e-02	  4.5898e-02	  3.1448e-01	  6.7482e-01	  9.6704e-01	  8.7092e-01	  9.6535e-01	 -8.1109e-03	  0.0000e+00	
       14400	  6.3500e-02	  4.6046e-02	  2.4808e-01	  5.4218e-01	  9.7022e-01	  8.8314e-01	  9.6885e-01	 -9.8962e-03	  0.0000e+00	
       14400	  6.4500e-02	  4.6519e-02	  1.8943e-01	  4.2535e-01	  9.7345e-01	  8.9559e-01	  9.7237e-01	 -1.1829e-02	  0.0000e+00	
       14400	  6.5500e-02	  4.7279e-02	  1.3945e-01	  3.2615e-01	  9.7665e-01	  9.0798e-01	  9.7582e-01	 -1.3867e-02	  0.0000e+00	
       14400	  6.6500e-02	  4.8241e-02	  9.8368e-02	  2.4495e-01	  9.7975e-01	  9.2002e-01	  9.7912e-01	 -1.5934e-02	  0.0000e+00	
       14400	  6.7500e-02	  4.9213e-02	  6.5860e-02	  1.8090e-01	  9.8267e-01	  9.3142e-01	  9.8221e-01	 -1.7913e-02	  0.0000e+00	
       14400	  6.8500e-02	  4.9801e-02	  4.1250e-02	  1.3227e-01	  9.8534e-01	  9.4190e-01	  9.8502e-01	 -1.9618e-02	  0.0000e+00	
       14400	  6.9500e-02	  4.9325e-02	  2.3700e-02	  9.6693e-02	  9.8770e-01	  9.5116e-01	  9.8747e-01	 -2.0796e-02	  0.0000e+00	
       14400	  7.0500e-02	  4.7000e-02	  1.2241e-02	  7.1452e-02	  9.8968e-01	  9.5898e-01	  9.8952e-01	 -2.1169e-02	  0.0000e+00	
       14400	  7.1500e-02	  4.2558e-02	  5.6193e-03	  5.3765e-02	  9.9126e-01	  9.6524e-01	  9.9115e-01	 -2.0543e-02	  0.0000e+00	
       14400	  7.2500e-02	  3.6631e-02	  2.2996e-03	  4.1199e-02	  9.9249e-01	  9.7011e-01	  9.9241e-01	 -1.8902e-02	  0.0000e+00	
       14400	  7.3500e-02	  3.0290e-02	  8.5143e-04	  3.1961e-02	  9.9346e-01	  9.7394e-01	  9.9340e-01	 -1.6387e-02	  0.0000e+00	
