0.000000000000000000e+00,3.000000000000000000e+00
4.968750000000000000e+00,1.399999999999999911e+00
4.970833333333333215e+00,3.100000000000000089e+00
6.885416666666666963e+00,1.899999999999999911e+00
6.887500000000000178e+00,3.500000000000000000e+00
8.100694444444444642e+00,2.000000000000000000e+00
8.102083333333332860e+00,3.700000000000000178e+00
1.101736111111110894e+01,1.699999999999999956e+00
1.101874999999999893e+01,3.500000000000000000e+00
1.205902777777777679e+01,2.200000000000000178e+00
1.206041666666666679e+01,3.600000000000000089e+00
1.382986111111111249e+01,2.100000000000000089e+00
1.383124999999999893e+01,3.100000000000000089e+00
1.382986111111111249e+01,2.799999999999999822e+00
1.473611111111111249e+01,2.500000000000000000e+00
1.677777777777777857e+01,2.100000000000000089e+00
1.677916666666666501e+01,3.399999999999999911e+00
1.798611111111111072e+01,2.399999999999999911e+00
1.798750000000000071e+01,3.399999999999999911e+00
1.885069444444444642e+01,2.600000000000000089e+00
1.885208333333333286e+01,3.299999999999999822e+00
2.072569444444444642e+01,2.299999999999999822e+00
2.074666666666666615e+01,2.799999999999999822e+00
2.172569444444444642e+01,2.200000000000000178e+00
2.172708333333333641e+01,3.799999999999999822e+00
2.372569444444444642e+01,2.200000000000000178e+00
2.372708333333333641e+01,3.399999999999999911e+00
2.472569444444444642e+01,2.200000000000000178e+00
2.472708333333333641e+01,3.700000000000000178e+00
2.585208333333333641e+01,2.700000000000000178e+00
2.585208333333333641e+01,3.799999999999999822e+00
2.616319444444444642e+01,2.700000000000000178e+00
2.618333333333333357e+01,3.700000000000000178e+00
2.739166666666666572e+01,2.299999999999999822e+00
2.743541666666666856e+01,3.600000000000000089e+00
2.939375000000000071e+01,2.299999999999999822e+00
2.939583333333333215e+01,3.600000000000000089e+00
3.010208333333333641e+01,2.399999999999999911e+00
2.914375000000000071e+01,3.600000000000000089e+00
3.039583333333333215e+01,2.600000000000000089e+00
3.041666666666666785e+01,3.899999999999999911e+00
3.106250000000000000e+01,2.899999999999999911e+00
3.107916666666666572e+01,3.799999999999999822e+00
3.210069444444444997e+01,3.000000000000000000e+00
3.210069444444444997e+01,4.900000000000000355e+00
3.324652777777777857e+01,2.000000000000000000e+00
3.325000000000000000e+01,6.099999999999999645e+00
3.428819444444444997e+01,3.899999999999999911e+00
3.526736111111111427e+01,2.299999999999999822e+00
3.527083333333333570e+01,3.399999999999999911e+00
3.556250000000000711e+01,3.000000000000000000e+00
3.570833333333333570e+01,4.099999999999999645e+00
3.657638888888887863e+01,2.399999999999999911e+00
3.657638888888887863e+01,5.700000000000000178e+00
3.729513888888887863e+01,3.600000000000000089e+00
3.729513888888887863e+01,4.799999999999999822e+00
3.856597222222222854e+01,3.000000000000000000e+00
3.856875000000000142e+01,4.299999999999999822e+00
3.924305555555556424e+01,3.299999999999999822e+00
4.024305555555556424e+01,2.899999999999999911e+00
4.024583333333333002e+01,3.100000000000000089e+00
4.232638888888889284e+01,2.700000000000000178e+00
4.359722222222222854e+01,2.700000000000000178e+00
4.453472222222222854e+01,2.600000000000000089e+00
4.453472222222222854e+01,3.000000000000000000e+00
4.653472222222222854e+01,2.799999999999999822e+00
4.774305555555556424e+01,2.600000000000000089e+00
4.864583333333334281e+01,2.700000000000000178e+00
4.889583333333334281e+01,2.700000000000000178e+00
4.922916666666667851e+01,2.399999999999999911e+00
4.922916666666667851e+01,3.000000000000000000e+00
5.022916666666667851e+01,2.700000000000000178e+00
5.222916666666667851e+01,2.500000000000000000e+00
5.316666666666667851e+01,2.600000000000000089e+00
5.343750000000000711e+01,2.600000000000000089e+00
5.447916666666667851e+01,2.399999999999999911e+00
5.465625000000000000e+01,3.399999999999999911e+00
5.493750000000000000e+01,2.899999999999999911e+00
5.587847222222222143e+01,2.700000000000000178e+00
5.613541666666666430e+01,2.899999999999999911e+00
5.786458333333333570e+01,2.700000000000000178e+00
5.839930555555555003e+01,2.600000000000000089e+00
5.840277777777777146e+01,3.000000000000000000e+00
5.965277777777777146e+01,2.700000000000000178e+00
5.965624999999999289e+01,3.100000000000000089e+00
6.142708333333332149e+01,2.899999999999999911e+00
6.142708333333332149e+01,3.000000000000000000e+00
6.178124999999999289e+01,2.799999999999999822e+00
6.231249999999999289e+01,3.000000000000000000e+00
6.274652777777777146e+01,2.899999999999999911e+00
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
